actual,predicted
1,5.434879814703791
16,22.46553415267691
7,10.609256813915268
3,7.889414424245228
13,13.53493795635542
13,11.252304417688292
17,16.034567993230013
3,5.402418645182603
21,15.832831962541151
6,12.276935079882598
4,11.107939434723104
5,8.685013526715869
9,5.30337865105373
21,22.94465088331198
9,10.434765834515657
3,7.112611869217094
21,18.54720851909684
11,8.998327974713026
2,3.4823737804420354
21,23.823623631840395
9,14.96913038884302
2,3.0325391957365397
4,3.989277636723358
12,12.343079809755102
13,10.951914322264873
20,16.486180768349982
22,13.375429143872177
13,12.442181097239295
20,16.948218268900327
14,17.499740649336815
3,4.349510844528766
8,8.66633973444301
7,4.949103626285725
23,18.314030448729227
5,5.4071590883464165
17,14.951122051359896
11,10.271757050572953
20,21.524396610679045
13,15.647534970024319
8,8.526150637268296
15,13.145849885409502
4,5.569875787101827
20,20.613598652308173
12,8.798187819223187
3,4.318845954768241
16,16.071407355080893
8,4.876613099765601
23,22.66841821016824
17,10.306588858709725
7,10.13623611415473
18,14.18736367984938
8,6.913067431294579
14,9.52597852331248
5,8.838998690108038
6,9.820448450428895
12,9.159078618202292
17,15.970022705341883
15,7.323955833350354
1,2.9776416164100805
15,17.023357447065575
19,15.38797783474179
10,11.39217217511541
3,7.324421877216519
20,25.20148155249504
11,5.629684028899106
4,6.26610940203658
14,11.916302258214028
14,10.035374820602154
9,9.790047522865088
7,8.704835319155652
24,21.425137250335652
12,12.447082389635959
5,6.145585307428107
10,10.80072027426189
12,10.97370551908233
12,12.53861986422238
10,11.98096883856468
7,10.065431731180112
20,13.427934964932911
11,7.311733707885033
14,14.26588787071238
15,13.527462666340895
10,13.510614997985648
4,6.384889252240187
13,11.994593667402182
15,12.752192655198916
16,8.904969860127373
4,4.506287381635259
5,6.955626889153439
4,4.754846864499729
16,12.460204140797973
17,19.99821376957989
12,8.829819136641298
2,4.9869254944350185
19,14.868847499100578
15,9.777929824286584
2,3.730510555755256
4,3.672941363131848
10,4.67994254519261
15,7.98001497940264
18,21.037061747392784
5,7.7107067307226735
6,7.459717826496927
11,8.696963916752885
3,3.516613087566558
18,11.524360721580372
8,10.659878237726607
17,18.498811548452142
9,8.32681042639466
2,3.2969914178041932
11,10.864367874342857
20,21.83352756734078
2,2.8290067109006323
16,12.461993244850646
2,8.499461589652867
16,18.63448647556518
7,9.606927656246329
4,9.903366723122758
7,11.101090694585597
16,19.9404981757766
10,10.535977074960508
15,13.59321621128322
11,12.004020757464533
4,3.2840879242072347
