actual,predicted
1,3.714777009342373
16,18.230462111843686
7,8.612439141252025
3,6.368131251759916
13,14.533555476969626
13,10.136500406761268
17,16.51144372918538
3,4.599783816810693
21,17.88190838382201
6,13.88621546852629
4,10.080101301880692
5,7.567750781045353
9,5.419441199698603
21,19.63938807064297
9,10.9428965965989
3,2.927385946718775
21,20.74
11,8.363719542765212
2,1.5652476139145162
21,20.611329451503153
9,14.365568131398302
2,2.4782229127805646
4,4.3389558282699
12,14.334240857484787
13,12.63426057601306
20,19.012857142857143
22,18.615487118965703
13,14.053505426517836
20,18.37874481343166
14,15.55253891309044
3,3.847675085512168
8,10.204654205904772
7,6.53024609465572
23,20.76417854473277
5,9.355377681470854
17,16.277547702191992
11,10.305990229993679
20,20.065234370168586
13,15.055324625881418
8,8.311924628475824
15,14.410795591021877
4,4.515145276583236
20,19.54357297034901
12,10.06021283564358
3,4.3754694085367305
16,17.849354796361524
8,5.643535976129534
23,21.09748599481898
17,11.472547125888385
7,6.883719979946779
18,18.521974167948642
8,8.063124719527677
14,9.143262828735287
5,7.457383490471103
6,10.654863224011219
12,9.56187176724819
17,19.01170921016926
15,8.076488413123917
1,3.594790023345302
15,17.8
19,14.53908190135605
10,11.21649286911211
3,2.748953148977314
20,19.058241155847075
11,5.92521556436926
4,4.418184349323627
14,11.136037060040849
14,6.648080663356507
9,10.931701055018157
7,13.130509738734116
24,20.764173251635874
12,13.923867108714626
5,5.8904821382646615
10,10.649510296254329
12,12.578355666506015
12,13.796888352081275
10,12.92144685807239
7,9.392043475070434
20,19.84916871208955
11,7.658364816311663
14,14.233302588022923
15,17.58330619239657
10,13.837852246874943
4,4.211266798556214
13,10.993864796132604
15,12.649661587314672
16,7.776667281634153
4,4.24675304663255
5,5.768080065542985
4,5.108585424539667
16,11.225286272603237
17,19.985177399734038
12,9.073725239808702
2,4.465622960233652
19,19.1967868073561
15,7.45615207720359
2,2.3318431083782314
4,3.7250958064112987
10,7.73123962577505
15,7.489808057892004
18,18.393889947723768
5,4.679313960436041
6,6.022246558806602
11,10.001432754850478
3,2.5292689377395376
18,11.320378395446207
8,11.01167132110801
17,18.255951533580003
9,8.611321372320056
2,3.10950389873895
11,11.29830035275069
20,19.30158967079517
2,1.6726054553789385
16,14.058786378269499
2,8.501802961194558
16,17.408328357230012
7,9.686868200666506
4,7.492168805932703
7,13.781917328485223
16,18.791469569380638
10,9.91427465137973
15,18.259190252818776
11,11.646328365065864
4,2.9204607580922803
16,18.156896475608445
3,3.7267619901980606
7,9.490055416045356
19,18.38619313412268
8,9.548932725810332
12,10.963697063820675
6,10.258536972405128
6,13.836042225181005
9,12.060589702287128
14,13.87051432381311
18,18.287003034710494
12,11.366872169334618
7,7.455757693446391
6,5.6313309975858745
18,18.436730120625366
1,6.977153044215623
11,9.60669432626605
19,19.720158453249056
20,16.428170983337644
4,4.860633783884312
18,14.367688415753957
15,13.833593101707496
2,2.964974903845352
13,12.976308627912529
19,18.75087564917903
21,16.562732476909897
22,20.00828020948374
6,9.485052464409053
2,3.739907016174027
15,15.55089401929577
20,18.293060996233184
15,13.27884780142591
12,9.587817432916554
3,5.248240793810177
2,3.294498003059865
4,5.269234460320735
8,12.730871544198807
2,1.3661497333363979
10,12.311624075106366
5,7.046289895308174
9,12.87073480248279
20,20.849570358546934
13,10.47128607979472
3,4.168137501735982
10,11.997449628056888
16,14.104688328671077
17,19.270046964213527
13,12.121593966891671
10,12.081777494766424
4,2.9664887267683033
22,22.538619403014334
10,12.23050940808375
7,8.875150395718661
21,19.3121670094542
4,4.314057744254247
10,11.612492539987883
12,14.369748776591166
9,7.147479926371649
8,2.474403728719875
8,14.625160363568806
21,18.8052788054409
2,3.035972070924892
19,16.345449916133234
18,18.28142917014334
17,13.529216348712357
11,12.237826725353967
10,11.207798088672076
11,9.639490203344367
14,12.041981402928467
20,17.7610776051393
8,11.813233291973374
2,3.599510909846721
16,8.949150129863805
4,11.68560408275715
3,3.0472580498860653
19,18.427869051050937
8,7.192939173459747
20,20.445077524747642
8,9.246957511115175
6,5.356283842723253
4,8.191521673933767
8,12.96897797287257
15,6.670488595942483
7,9.393301589647116
15,8.959349130657937
6,7.85895863436738
16,16.21019315156868
9,11.594094663111498
12,12.706900522420492
17,18.02648499203999
14,13.7704695632552
4,7.665477255958775
14,13.556175365058344
24,20.270886002428504
9,13.276176270817773
7,6.923045252850673
8,8.004215796198789
14,8.900608609476796
8,7.2126598522766745
3,7.009750786798838
13,13.751325713350624
5,9.155515328053367
14,12.923717255801487
15,12.850493619681384
1,12.101089916824488
10,13.07774518322419
19,17.951072696560626
10,10.241541488972437
4,2.9660773140247323
9,9.22656008613088
7,4.121068093551747
8,10.413008711317604
11,7.763055723153667
20,18.92770766137498
8,7.2381394020133145
10,7.332461911532641
16,13.906384085109432
14,14.3036116321696
5,2.8541337317865088
17,18.543216646393507
16,18.630486795359744
17,14.591160529355186
23,19.590611669480424
2,2.539145974601527
1,5.0920685224867395
7,9.992065341663656
7,12.051309315132142
7,9.865912812333066
16,12.785374980032772
19,15.560145491544288
7,3.990843552252418
11,8.538135530910791
18,19.828430324273366
6,7.5170597471674085
14,14.017734716055905
18,15.58449859304528
5,8.038202207941213
22,19.5052151309197
14,9.54196124820239
13,15.259093468770475
18,15.918417085692166
2,2.7467395318840397
10,7.523865161571345
8,5.72856868408367
16,16.156711848470064
4,5.818600554394967
5,8.843293683959606
2,1.9758355078308467
4,12.202838660056548
7,10.285277412173077
18,15.360383676241954
18,16.49860824265586
14,17.489111870642517
20,20.05447191571195
3,3.5009649571432515
17,17.91373494891647
19,18.68962936786788
9,6.573930808023801
6,7.772942700252666
17,14.537445114012215
3,7.228462782164662
23,21.20761209591568
16,17.877400835907316
2,2.087913622456414
2,3.74997210200538
5,3.809653881559992
15,12.493442532365805
3,5.648310520519485
16,18.801689864410296
8,2.2739743361767424
16,15.243177787123004
5,7.464934499797299
11,7.893012082379899
15,18.467467302367872
16,19.85682986786709
8,8.426057177570867
2,4.388663714754486
14,9.89745277074128
5,3.6220236976905222
10,13.3067689538084
22,19.404877814184854
17,16.174504273300464
9,13.95172142357672
2,5.157947034385717
2,2.414517638512683
19,20.73133494259214
17,10.459661944963523
17,17.612468257047542
19,10.726118437378458
1,3.142034839595272
14,10.21609947630056
17,18.206965616824423
4,4.324488117814549
2,2.8676792784477363
18,14.371289538801596
1,2.5835448906669054
14,12.157717574914814
19,19.982794075484723
1,2.8460516107866285
5,5.756235790352437
8,12.495551959076346
2,3.3627642852843396
8,12.348063323962469
17,8.771265234687212
14,10.16753694616726
15,14.656116815316082
19,14.339673885328512
14,17.56334925506103
4,2.3432702156234666
9,9.48118814308152
18,17.353580502272724
11,10.734790913035768
8,8.429519329764934
13,13.6731599683833
17,19.607957414314633
2,2.11438217422479
13,9.506798469739838
13,12.06823678621153
20,19.529351694929744
7,10.285993823614799
16,17.61300753590295
9,4.735684916322815
5,5.743488627032465
2,8.168542122274305
14,11.522266179850055
12,12.620078358224779
11,5.3320590781547
11,17.595913819134747
1,1.2322865938392065
4,5.427097636426845
5,3.308573873531366
11,13.081331826501067
16,14.208646397837976
5,6.6271096284493884
12,11.993079951490921
15,8.514940999560816
22,21.205646986507336
10,12.662914630246856
4,3.319349797483306
20,18.807037482514033
13,17.149391388692983
1,4.4689113716213
3,1.8142814125712743
14,17.184039332751304
4,3.3203288707046354
13,12.257201454753703
10,7.677464712230698
1,2.511027816495589
12,12.954414188791185
7,7.203574132949243
23,18.392086871572705
8,8.581519246435924
15,17.702123320415243
12,12.236814835703766
17,14.44597296407123
9,6.722560337853096
11,2.2198211353537616
13,14.912753619409214
15,12.214009608637765
5,3.8929959600923376
3,4.660164972772073
1,2.9688635374226644
15,17.553035674570847
3,5.498750657531475
9,9.245794629954638
18,16.816865363038676
15,13.873529060252658
9,14.410717081476799
13,13.49323493720383
9,13.402592416295512
9,10.45504129800042
9,8.546749161283179
4,2.890201267770335
24,20.822815184891592
11,12.176064084164747
1,2.4821957192657575
7,9.408461602955784
2,5.510712525315796
6,6.95012824942605
2,9.852626720951696
22,20.912857142857142
17,17.366493101346695
13,12.631758957074252
20,18.41715254639663
17,17.25462636446638
7,2.1361650229163334
11,10.51323764384262
3,2.7674484387608937
7,7.984236362086437
5,6.809136316167805
12,12.020458110067487
11,11.730239817678934
12,13.193691885755028
12,12.438957780235121
