actual,predicted
1,3.776347332368019
16,18.243955575121905
7,8.553313533621377
3,6.642064652641323
13,14.400999878329134
13,10.106905280812914
17,16.446036803166137
3,4.708641836576669
21,17.933177849476646
6,14.145928739478466
4,10.01899240256697
5,7.6604402401461735
9,4.884299738491106
21,19.26743800851177
9,10.931941462340687
3,2.81101709138046
21,20.5625
11,8.258934587373341
2,1.6165801737140615
21,20.805951604251234
9,14.295202300935705
2,2.537774751122991
4,4.737656498684202
12,14.26420648914494
13,12.334974511375995
20,19.06
22,18.5809027708464
13,13.971509247275339
20,18.326951415699174
14,15.734377243402944
3,4.126123872625639
8,10.043817824624183
7,6.683720209458419
23,20.565500013453498
5,9.927294290603491
17,16.211008349404896
11,10.324770532414881
20,20.112851607493827
13,15.043735730285032
8,8.04624324727818
15,14.36520339338203
4,4.3443691857982705
20,19.63159232661748
12,10.299689207349182
3,4.268734124734499
16,17.829041083335767
8,5.4005351168454965
23,20.898394486743758
17,11.302055438118568
7,7.206675040179721
18,18.478807533835756
8,7.969516301102866
14,8.831672681560216
5,7.77100950522496
6,10.56510233752168
12,9.451313747637522
17,18.7661469902401
15,8.171894261745713
1,3.647834338352234
15,17.84
19,14.590126743964486
10,11.141941880094222
3,2.79484830017807
20,19.189392264830463
11,5.723839163819506
4,4.320405901014478
14,10.90577345373056
14,6.929533046803855
9,11.169779566112094
7,13.253281582838682
24,20.707154839286662
12,13.950571119935553
5,5.885217772289784
10,10.385462641944674
12,12.688973991781758
12,13.734022592593636
10,12.759931239256233
7,9.390444137777255
20,19.84424957938461
11,7.688108195572271
14,14.236810494024166
15,17.4720406788555
10,13.961272261206089
4,4.4305364118215484
13,10.910394036813052
15,12.679360176431544
16,7.956195952471898
4,4.523760040901013
5,5.969118506701811
4,5.220969857249002
16,11.002824245988046
17,19.958326640611233
12,9.309826579128652
2,4.345172950503618
19,19.428453508481226
15,7.476902833586563
2,2.1070710173085194
4,3.8532436790581466
10,7.727522707726304
15,7.6960586664812665
18,18.309823922300087
5,4.618640359973464
6,5.92013795598912
11,9.897506872137825
3,2.615463153373564
18,11.343117409753033
8,11.362197779993398
17,18.19278297004334
9,8.902216249193453
2,3.055329029968512
11,11.070614449232169
20,19.303053108994344
2,1.7747973825239916
16,13.965431267249233
2,8.439904129592808
16,17.37146981136881
7,9.467314521402368
4,7.565930865135805
7,13.860393278080618
16,18.669964220947712
10,9.780680143440861
15,18.273075213811964
11,11.539113023745276
4,3.036760050068805
16,18.04873834522363
3,3.921021817827498
7,9.667678146067779
19,18.331578620869625
8,9.06904908288164
12,10.970495875278614
6,10.255581505104098
6,13.706913451684251
9,11.666196583587448
14,13.655761623855854
18,18.297874929823
12,11.03826836262037
7,7.632855482603835
6,5.540357873791098
18,18.44252063879411
1,6.612540763399088
11,9.719659439936155
19,19.883171128705094
20,16.469922667328362
4,4.892270889335817
18,14.300031737638284
15,13.985557328612808
2,3.1803596253750985
13,12.918898398503963
19,18.637015356062488
21,16.327510598214744
22,19.936195284636124
6,9.516202983791157
2,3.6397955756722786
15,15.38470228712307
20,18.283626424887306
15,13.25573941537382
12,9.586875166744214
3,5.198483915713058
2,3.3251543059426365
4,5.354187787877635
8,12.870967946437231
2,1.3734384231638066
10,12.322600629836755
5,6.729863951041448
9,13.19203837005419
20,20.776783078213054
13,10.035304168645204
3,4.101508428713377
10,12.213083938216352
16,14.002522728775961
17,19.462537387240758
13,11.891926805127811
10,11.895612361555555
4,3.1001843862794054
22,22.314745781573073
10,12.292843153301519
7,9.074910445045237
21,19.073401614847004
4,4.370399955544845
10,11.975493177744124
12,14.289461931930848
9,7.537371320359415
8,2.5559633177112433
8,14.557823916330289
21,18.848719566773077
2,3.0963769925266886
19,16.34037137046739
18,18.059030670843608
17,13.43381860425746
11,12.38646584847534
10,11.115096196460218
11,9.549765325925113
14,12.052906155510472
20,17.77346297868739
8,12.045573524079074
2,3.743620673248043
16,8.871574716727483
4,11.762248918553688
3,3.168690288827536
