actual,predicted
1,3.75470101870428
16,18.237463396826364
7,8.595318737396369
3,6.578333253121735
13,14.414642015130193
13,10.245104575188257
17,16.47120812973323
3,4.528063747223365
21,17.940816423424923
6,14.102309316280264
4,10.249437926782486
5,7.580900981901917
9,5.577190918498069
21,19.624083720552004
9,10.898429253975564
3,2.905753177938873
21,20.714166666666667
11,8.40581232244747
2,1.5806129135106823
21,20.701084149360405
9,14.293766171640407
2,2.5079901361378987
4,4.54391260269165
12,14.2454870158841
13,12.58008308806795
20,19.00388888888889
22,18.554255025625565
13,13.97685004990795
20,18.38377692731895
14,15.759039564935915
3,3.9221297925035103
8,10.135057488828139
7,6.627078016157575
23,20.598717067120777
5,9.322737135904948
17,16.32870206161778
11,10.346866002083502
20,20.105637527850895
13,14.89637512858606
8,8.262334554992872
15,14.307567070628988
4,4.4879872958738005
20,19.581471773318864
12,10.245061671831637
3,4.342494903541153
16,17.872904914650437
8,5.56476784274648
23,21.092892978322315
17,11.522212446017777
7,6.919931510332191
18,18.53899666548943
8,8.16756252788226
14,8.983080625230007
5,7.679960127278617
6,10.710963366037602
12,9.910160258286577
17,19.017530131234533
15,8.170836286198845
1,3.4951785947421596
15,17.77
19,14.557573636306651
10,11.185227578606058
3,2.769005477832862
20,19.12881803037147
11,5.767600554995109
4,4.353419251989782
14,11.125697365850638
14,6.9287662723572065
9,11.142029663299377
7,13.154024953701128
24,20.70469538243395
12,13.947035261778264
5,5.890723611314523
10,10.531672917775687
12,12.833597233321955
12,13.786014497942242
10,12.825612677290415
7,9.342433204526525
20,19.90294011282602
11,7.630750727506822
14,14.218703330120873
15,17.56846285573211
10,13.927226712224774
4,4.40036076969346
13,10.94008859281399
15,12.687478724841075
16,7.82854621613348
4,4.319393412976096
5,5.93147342862891
4,5.1373770435297255
16,11.155834347074705
17,20.005582119098076
12,9.238876013646232
2,4.357233861012731
19,19.192225112672503
15,7.462590096897228
2,2.3439855742939386
4,3.8217569858786016
10,7.809172387206318
15,7.646229660567348
18,18.355120906038252
5,4.73590351827661
6,6.005164052336829
11,9.983453778229592
3,2.4692219171002288
18,11.43309920309992
8,11.265980231815263
17,18.311565214922926
9,8.55135443513795
2,3.0300571620766017
11,11.244594627850816
20,19.313946220884823
2,1.8830111069777713
16,13.99994920913529
2,8.480234012009715
16,17.47283627816673
7,9.492425888393281
4,7.576395285586596
7,13.747415291840499
16,18.863130938233176
10,9.73832803901392
15,18.27635654896757
11,11.771675822403056
4,3.0382518937217027
16,18.18474781377013
3,3.8523429680084904
7,9.651304675921171
19,18.346281228067568
8,9.286023098606215
12,11.078025113289122
6,10.229775581765665
6,13.691363804927368
9,12.299553810205603
14,13.604034848198527
18,18.285880043318045
12,11.254885354935253
7,7.6479873313994915
6,5.5771173592246495
18,18.33846718264232
1,6.757109477311596
11,9.643590801238677
19,19.77953174434553
20,16.468687451064046
4,4.813419251654477
18,14.279715940718246
15,14.014556405520871
2,2.9336109905959584
13,13.098163122671812
19,18.64798793113725
21,16.222970515213035
22,20.037741235936025
6,9.383151851068305
2,3.654247723631228
15,15.389616976259894
20,18.2841937477807
15,13.266195713221997
12,9.59910113870917
3,5.29530612389417
2,3.353749623735547
4,5.296151901489078
8,12.882862983743108
2,1.3875179282621237
10,12.345455480765002
5,6.763666978040315
9,13.189631086418476
20,20.751050667372983
13,10.171882419814487
3,4.127781797243361
10,12.229167349317917
16,14.016562093704998
17,19.408235700289683
13,11.98478289927776
10,12.080712489729386
4,3.093195981313433
22,22.444660108954455
10,12.205375868406236
7,8.987508431544665
21,19.195571035172634
4,4.361617423611514
10,11.699270825902728
12,14.29398941471237
9,7.3836060803536006
8,2.5211364054197554
8,14.454010621719178
21,18.91649672471103
2,3.053546934820902
19,16.291283008115027
18,18.193453589332186
17,13.484760652899366
11,12.21636960706431
10,11.207965409574266
11,9.634925080707216
14,12.16932739006407
20,17.842921975881605
8,12.071317160174198
2,3.6685810638332033
16,9.021659491483161
4,11.753247157549472
3,3.140241217909108
19,18.35178721726476
8,7.213045889434535
20,20.54369840393381
8,9.222483301382836
6,5.282217060872619
4,8.113123191126235
8,12.934353824826141
15,6.756279071539026
7,9.652237605279565
15,9.206748184366985
6,7.8107502288711945
16,16.189842213365967
9,11.348328118078403
12,12.617119208908395
17,18.025963162997705
14,13.574856290387334
4,7.904507075752786
14,13.487359000474564
24,20.272958947474518
9,13.242522963767701
7,7.109854919211304
8,7.966333859777924
14,9.032562109154776
8,7.212022235814215
3,6.522933345957819
13,13.721230222254025
5,9.173971827718919
14,12.85223426393473
15,12.758925496833353
1,12.218005398465522
10,13.084810692891812
19,17.900092575759743
10,10.037384170577134
4,2.870909947885189
9,9.45464902260488
7,4.166526117395932
8,10.309145185569353
11,7.74240659034107
20,18.932472839671394
8,7.289834871874035
10,7.454294551879543
16,13.8647548068301
14,14.256911962650152
5,2.916990132680486
17,18.5393452829903
16,18.573420751418976
17,14.425747108235024
23,19.60225626111277
2,2.5225063928727414
1,5.091544692168503
7,9.87244438180667
7,12.040939501983496
7,9.938889641004401
16,12.913287111085827
19,15.595228776297223
7,4.073791847526386
11,8.452732212140724
18,19.757935061601582
6,7.5187230288229525
14,14.092568614069897
18,15.244361385633287
5,8.029462766837264
22,19.425136759081077
14,9.834329225383907
13,15.140305085742211
18,15.77495332608236
2,2.6112029196109945
10,7.731760722337927
8,5.672994578863389
16,16.144664161428757
4,5.708753820377497
5,8.99798568328547
2,1.9368518408941866
4,12.080984953545107
7,10.431736603736882
18,15.094880098044353
18,16.477930230659506
14,17.543341120363962
20,20.11915284970431
3,3.5949217108283937
17,17.875756639562216
19,18.636913594005872
9,6.433115735006841
6,7.844746690452692
17,14.356114331306241
3,6.972650681493977
23,21.039571689853375
16,17.788020082108076
2,2.2022517683702985
2,3.8589797790673077
5,3.901929571382823
15,12.535315152367788
3,5.399239906318199
16,18.68313704850447
8,2.405413212042947
16,14.973335110377564
5,7.52060255391214
11,8.110102968250812
15,18.40078724707699
16,19.833990754225706
8,8.382397356560137
2,4.3217026094135775
14,9.893636131443822
5,3.7376200444480543
10,13.234259712621169
22,19.491825248999675
17,16.137963861042685
9,13.913025208450618
2,5.272718818519139
2,2.464883057081163
19,20.712667991320657
17,10.467154588056902
17,17.7550283199164
19,10.72040223739187
1,3.166139809270583
14,10.412892002203005
17,18.199337091325766
4,4.397587985106888
2,2.980914782415498
18,14.291556121644014
1,2.539729455232223
14,12.15847471888271
19,20.013469739301616
1,2.8374949104061056
5,5.698755630041059
8,12.644255731623867
2,3.583169961928902
8,12.356350598489053
17,8.729337055221311
14,10.122201074893047
15,14.40836899723779
19,14.220489590402892
